ID,Name,Released,Year,Score,RatingCount,Director
354033,Love            ,1,,7.7,36143,Judd Apatow
354142,Midnight in Paris(2011) ,1,2011,7.7,383127,Woody Allen
354251,Future Man            ,1,,7.7,20702,Kyle Hunter
354360,(500) Days of Summer(2009) ,1,2009,7.7,467383,Marc Webb
354469,Nurse Jackie            ,1,,7.7,24411,Liz Brixius
354578,Blazing Saddles(1974) ,1,1974,7.7,124480,Mel Brooks
354687,My Name Is Earl            ,1,,7.7,94444,Gregory Thomas Garcia
354796,Rushmore(1998) ,1,1998,7.7,167169,Wes Anderson
354905,As Good as It Gets(1997) ,1,1997,7.7,271684,James L. Brooks
355014,Wreck-It Ralph(2012) ,1,2012,7.7,374478,Rich Moore
355123,Adaptation.(2002) ,1,2002,7.7,176127,Spike Jonze
355232,Tales of the Unexpected            ,1,,7.7,1561,Roald Dahl
355341,Kung fu(2004) ,1,2004,7.7,125758,Stephen Chow
355450,The Lego Movie(2014) ,1,2014,7.7,321050,Christopher Miller
355559,Drake & Josh            ,1,,7.7,34752,Dan Schneider
355668,Menajerimi Ara            ,1,,7.7,443,Baris Falay
355777,After Hours(1985) ,1,1985,7.7,57790,Martin Scorsese
355886,Clerks(1994) ,1,1994,7.7,210119,Kevin Smith
355995,The Ladykillers(1955) ,1,1955,7.7,25866,Alexander Mackendrick
356104,A Very English Scandal            ,1,,7.7,9630,Hugh Grant
356213,Kamera wo tomeruna!(2017) ,1,2017,7.7,16579,Shin'ichirô Ueda
356322,Gake no ue no Ponyo(2008) ,1,2008,7.7,122103,Hayao Miyazaki
356431,Crashing            ,1,,7.7,12504,Phoebe Waller-Bridge
356540,Flipped(2010) ,1,2010,7.7,80451,Rob Reiner
356649,Robot Chicken            ,1,,7.7,39153,Matthew Senreich
356758,Limitless            ,1,,7.7,61176,Craig Sweeny
356867,Me and Earl and the Dying Girl(2015) ,1,2015,7.7,121573,Alfonso Gomez-Rejon
356976,La casa de las flores            ,1,,7.7,6459,Manolo Caro
357085,Barton Fink(1991) ,1,1991,7.7,111751,Joel Coen
357194,Sabrina(1954) ,1,1954,7.7,58294,Billy Wilder
357303,Comedy Couple(2020) ,1,2020,7.7,1050,Nachiket Samant
357412,Good Bye Lenin!(2003) ,1,2003,7.7,136530,Wolfgang Becker
357521,Newhart            ,1,,7.7,5577,Barry Kemp
357630,En man som heter Ove(2015) ,1,2015,7.7,45867,Hannes Holm
357739,Happiness(1998) ,1,1998,7.7,65803,Todd Solondz
357848,Deadly Class            ,1,,7.7,10506,Miles Orion Feldsott
357957,Nebraska(2013) ,1,2013,7.7,111275,Alexander Payne
358066,"South Park: Bigger, Longer & Uncut(1999) ",1,1999,7.7,190774,Trey Parker
358175,Minder            ,1,,7.7,1869,Leon Griffiths
358284,I Think You Should Leave with Tim Robinson            ,1,,7.7,5209,Tim Robinson
358393,Lootcase(2020) ,1,2020,7.7,11498,Rajesh Krishnan
358502,Nashville(1975) ,1,1975,7.7,23382,Robert Altman
358611,The Quiet Man(1952) ,1,1952,7.7,34104,John Ford
358720,Kurenai no buta(1992) ,1,1992,7.7,75570,Hayao Miyazaki
358829,Short Cuts(1993) ,1,1993,7.7,41865,Robert Altman
358938,The Detour            ,1,,7.7,5904,Samantha Bee
359047,Withnail & I(1987) ,1,1987,7.7,39737,Bruce Robinson
359156,Men Behaving Badly            ,1,,7.7,7152,Martin Clunes
359265,Do lok tin si(1995) ,1,1995,7.7,25260,Kar-Wai Wong
359374,Man Seeking Woman            ,1,,7.7,9386,Simon Rich
359483,Corporate            ,1,,7.7,2560,Pat Bishop
359592,Young Dracula            ,1,,7.7,1454,Danny Robins
359701,Reaper            ,1,,7.7,23036,Tara Butters
359810,Breaking Away(1979) ,1,1979,7.7,21470,Peter Yates
359919,Hedwig and the Angry Inch(2001) ,1,2001,7.7,31674,John Cameron Mitchell
360028,Betty en NY            ,1,,7.7,323,Elyfer Torres
360137,Chewing Gum            ,1,,7.7,7205,Michaela Coel
360246,Jack Whitehall: Travels with My Father            ,1,,7.7,3816,Jack Whitehall
360355,"What's Up, Doc?(1972) ",1,1972,7.7,19431,Peter Bogdanovich
360464,Grim & Evil            ,1,,7.7,20241,Maxwell Atoms
360573,Monarch of the Glen            ,1,,7.7,2508,Michael Chaplin
360682,The Odd Couple(1968) ,1,1968,7.7,31166,Gene Saks
360791,Teenage Mutant Ninja Turtles            ,1,,7.7,8275,Kevin Eastman
360900,PG Porn            ,1,,7.7,1253,Brian Gunn
361009,Toki o kakeru shôjo(2006) ,1,2006,7.7,59308,Mamoru Hosoda
361118,The Finder            ,1,,7.7,14562,Hart Hanson
361227,Dinnerladies            ,1,,7.7,1831,Victoria Wood
361336,The Music Man(1962) ,1,1962,7.7,15744,Morton DaCosta
361445,Dead Set            ,1,,7.7,18307,Jaime Winstone
361554,The Curious Creations of Christine McConnell            ,1,,7.7,2131,Mick Morgana Ignis
361663,Pyaar Ka Punchnama(2011) ,1,2011,7.7,19646,Luv Ranjan
361772,Your Pretty Face Is Going to Hell            ,1,,7.7,1837,Casper Kelly
361881,Blinkende lygter(2000) ,1,2000,7.7,19095,Anders Thomas Jensen
361990,Wild Kratts            ,1,,7.7,1035,Martin Kratt
362099,Bones            ,1,,7.8,137253,Hart Hanson
362208,Ghostbusters(1984) ,1,1984,7.8,350638,Ivan Reitman
362317,Superstore            ,1,,7.8,20627,Justin Spitzer
362426,Death in Paradise            ,1,,7.8,13676,Robert Thorogood
362535,About Time(2013) ,1,2013,7.8,293691,Richard Curtis
362644,The Goonies(1985) ,1,1985,7.8,240635,Richard Donner
362753,Jane the Virgin            ,1,,7.8,37237,Jennie Snyder Urman
362862,New Tricks            ,1,,7.8,4869,Nigel McCrery
362971,Cheers            ,1,,7.8,47164,James Burrows
363080,Ferris Bueller's Day Off(1986) ,1,1986,7.8,317312,John Hughes
363189,Younger            ,1,,7.8,16896,Darren Star
363298,The Big Short(2015) ,1,2015,7.8,353527,Adam McKay
363407,The Breakfast Club(1985) ,1,1985,7.8,352590,John Hughes
363516,Toy Story 4(2019) ,1,2019,7.8,194115,Josh Cooley
363625,Santa Clarita Diet            ,1,,7.8,55521,Victor Fresco
363734,Evil Dead II(1987) ,1,1987,7.8,146538,Sam Raimi
363843,Back to the Future Part II(1989) ,1,1989,7.8,473475,Robert Zemeckis
363952,Hot Fuzz(2007) ,1,2007,7.8,457786,Edgar Wright
364061,Teachers            ,1,,7.8,3091,Tim Loane
364170,A Series of Unfortunate Events            ,1,,7.8,52651,Neil Patrick Harris
364279,Mary Poppins(1964) ,1,1964,7.8,155549,Robert Stevenson
364388,Moonrise Kingdom(2012) ,1,2012,7.8,314316,Wes Anderson
364497,Episodes            ,1,,7.8,32482,David Crane
364606,The Munsters            ,1,,7.8,12221,Ed Haas
364715,Shrek(2001) ,1,2001,7.8,605099,Andrew Adamson
364824,The Sandlot(1993) ,1,1993,7.8,77933,David Mickey Evans
364933,Crazy Ex-Girlfriend            ,1,,7.8,16446,Rachel Bloom
365042,Maniac            ,1,,7.8,63046,Cary Joji Fukunaga
365151,Little Miss Sunshine(2006) ,1,2006,7.8,434782,Jonathan Dayton
365260,Norsemen            ,1,,7.8,13926,Jon Iver Helgaker
365369,Better Things            ,1,,7.8,11793,Pamela Adlon
365478,She-Ra and the Princesses of Power            ,1,,7.8,9313,Noelle Stevenson
365587,Catch-22            ,1,,7.8,14171,Luke Davies
365696,Fresh Off the Boat            ,1,,7.8,21844,Nahnatchka Khan
365805,Ed Wood(1994) ,1,1994,7.8,163732,Tim Burton
365914,Emergency!            ,1,,7.8,3781,Robert A. Cinader
366023,The Owl House            ,1,,7.8,1894,Dana Terrace
366132,Sen Çal Kapimi            ,1,,7.8,2255,Hande Erçel
366241,Transparent            ,1,,7.8,20978,Joey Soloway
366350,Paddington 2(2017) ,1,2017,7.8,59019,Paul King
366459,Imposters            ,1,,7.8,9711,Paul Adelstein
366568,Drunk History            ,1,,7.8,8880,Jeremy Konner
366677,Being Human            ,1,,7.8,23792,Toby Whithouse
366786,Desmond's            ,1,,7.8,684,Trix Worrell
366895,Tremors(2018) ,1,2018,7.8,217,Vincenzo Natali
367004,The Princess Bride            ,1,,7.8,41,Nicholas Braun
367113,Keeping Up Appearances            ,1,,7.8,13800,Patricia Routledge
367222,Close Enough            ,1,,7.8,2993,Matt Price
367331,Scooby-Doo on Zombie Island(1998) ,1,1998,7.8,11992,Jim Stenstrum
367440,Naked(1993) ,1,1993,7.8,33724,Mike Leigh
367549,Do Do Sol Sol La La Sol            ,1,,7.8,153,Ara Go
367658,The King of Comedy(1982) ,1,1982,7.8,85846,Martin Scorsese
367767,Devious Maids            ,1,,7.8,21555,Marc Cherry
367876,Perfetti sconosciuti(2016) ,1,2016,7.8,55386,Paolo Genovese
367985,Teenage Mutant Ninja Turtles            ,1,,7.8,8256,Ciro Nieli
368094,The Best of Borat(2001) ,1,2001,7.8,1083,Sacha Baron Cohen
368203,Wilfred            ,1,,7.8,39803,Jason Gann
368312,Pride(2014) ,1,2014,7.8,51031,Matthew Warchus
368421,Portlandia            ,1,,7.8,17918,Fred Armisen
368530,Guess Who's Coming to Dinner(1967) ,1,1967,7.8,38854,Stanley Kramer
368639,Recess            ,1,,7.8,22177,Paul Germain
368748,The Mick            ,1,,7.8,13581,Dave Chernin
368857,Kuroshitsuji            ,1,,7.8,6326,Michael C. Pizzuto
368966,Kono subarashii sekai ni shukufuku o!            ,1,,7.8,5347,Jun Fukushima
369075,3Below: Tales of Arcadia            ,1,,7.8,4025,Guillermo del Toro
369184,Night on Earth(1991) ,1,1991,7.8,54478,Jim Jarmusch
369293,Yahari ore no seishun rabukome wa machigatteiru.            ,1,,7.8,3300,Takuya Eguchi
369402,My Dinner with Andre(1981) ,1,1981,7.8,17985,Louis Malle
369511,"No Game, No Life            ",1,,7.8,11053,Yoshitsugu Matsuoka
369620,This Way Up            ,1,,7.8,2306,Aisling Bea
369729,Childrens Hospital            ,1,,7.8,6915,Rob Corddry
369838,Lovejoy            ,1,,7.8,2793,Ian La Frenais
369947,GameFace            ,1,,7.8,1281,Roisin Conaty
370056,Mock the Week            ,1,,7.8,7402,Mark Leveson
370165,To Have and Have Not(1944) ,1,1944,7.8,30565,Howard Hawks
370274,The Magic School Bus            ,1,,7.8,8090,Joanna Cole
370383,Hamish Macbeth            ,1,,7.8,1548,Robert Carlyle
370492,Kenan & Kel            ,1,,7.8,13935,Kim Bass
370601,The Tick            ,1,,7.8,4841,Ben Edlund
370710,The Odd Couple            ,1,,7.8,5148,Jerry Belson
370819,Sôru îtâ            ,1,,7.8,10826,Laura Bailey
370928,Him & Her            ,1,,7.8,3938,Russell Tovey
371037,W1A            ,1,,7.8,2099,Hugh Bonneville
371146,The Darling Buds of May            ,1,,7.8,1572,David Jason
371255,The Wrong Mans            ,1,,7.8,6582,Mathew Baynton
371364,The Gentlemen(2019) ,1,2019,7.9,200580,Guy Ritchie
371473,Knives Out(2019) ,1,2019,7.9,410311,Rian Johnson
371582,Jojo Rabbit(2019) ,1,2019,7.9,271059,Taika Waititi
371691,Doom Patrol            ,1,,7.9,31829,Jeremy Carver
371800,Thor: Ragnarok(2017) ,1,2017,7.9,572873,Taika Waititi
371909,The Addams Family            ,1,,7.9,14161,David Levy
372018,Good Girls            ,1,,7.9,29901,Jenna Bans
372127,Shaun of the Dead(2004) ,1,2004,7.9,506292,Edgar Wright
372236,Almost Famous(2000) ,1,2000,7.9,249543,Cameron Crowe
372345,PEN15            ,1,,7.9,5151,Maya Erskine
372454,The Golden Girls            ,1,,7.9,30938,Susan Harris
372563,The Fresh Prince of Bel-Air            ,1,,7.9,118238,Andy Borowitz
372672,iZombie            ,1,,7.9,59421,Diane Ruggiero-Wright
372781,Weeds            ,1,,7.9,101549,Jenji Kohan
372890,A Million Little Things            ,1,,7.9,7741,D.J. Nash
372999,Eureka            ,1,,7.9,47476,Andrew Cosby
373108,Captain Fantastic(2016) ,1,2016,7.9,184842,Matt Ross
373217,Hunt for the Wilderpeople(2016) ,1,2016,7.9,107176,Taika Waititi
373326,Lethal Weapon            ,1,,7.9,34695,Matthew Miller
373435,Hogan's Heroes            ,1,,7.9,8463,Bernard Fein
373544,Da Ali G Show            ,1,,7.9,15994,Sacha Baron Cohen
373653,The Blues Brothers(1980) ,1,1980,7.9,180373,John Landis
373762,Never Have I Ever            ,1,,7.9,21457,Lang Fisher
373871,In Bruges(2008) ,1,2008,7.9,386277,Martin McDonagh
373980,Phineas and Ferb            ,1,,7.9,33696,Dan Povenmire
374089,Red Oaks            ,1,,7.9,9343,Joe Gangemi
374198,Russian Doll            ,1,,7.9,63484,Leslye Headland
374307,Insecure            ,1,,7.9,12187,Issa Rae
374416,Fantastic Mr. Fox(2009) ,1,2009,7.9,195138,Wes Anderson
374525,Isle of Dogs(2018) ,1,2018,7.9,135114,Wes Anderson
374634,Animaniacs            ,1,,7.9,20875,Tom Ruegger
374743,Toy Story 2(1999) ,1,1999,7.9,519266,John Lasseter
374852,Dil Bechara(2020) ,1,2020,7.9,106000,Mukesh Chhabra
374961,This Is Spinal Tap(1984) ,1,1984,7.9,127428,Rob Reiner
375070,Reno 911!            ,1,,7.9,16577,Robert Ben Garant
375179,St. Elsewhere            ,1,,7.9,3578,Joshua Brand
375288,Fresh Meat            ,1,,7.9,15292,Jesse Armstrong
375397,A Christmas Story(1983) ,1,1983,7.9,128062,Bob Clark
375506,800 Words            ,1,,7.9,1643,James Griffin
375615,"Scooby Doo, Where Are You!            ",1,,7.9,29615,Joe Ruby
375724,The Artist(2011) ,1,2011,7.9,228576,Michel Hazanavicius
375833,I'm Sorry.            ,1,,7.9,4114,Andrea Savage
375942,How to Sell Drugs Online (Fast)            ,1,,7.9,18720,Philipp Käßbohrer
376051,NewsRadio            ,1,,7.9,13142,Paul Simms
376160,The Legend of Sleepy Hollow(1949) ,1,1949,7.9,4075,Clyde Geronimi
376269,WKRP in Cincinnati            ,1,,7.9,7775,Hugh Wilson
376378,Akame ga Kill!            ,1,,7.9,15232,Sôma Saitô
376487,Charade(1963) ,1,1963,7.9,67153,Stanley Donen
376596,Professor T.            ,1,,7.9,1251,Paul Piedfort
376705,Sanford and Son            ,1,,7.9,7666,Norman Lear
376814,Doctor Doctor            ,1,,7.9,1946,Ian Collie
376923,Sing Street(2016) ,1,2016,7.9,83698,John Carney
377032,Inuyasha            ,1,,7.9,14233,Rumiko Takahashi
377141,State of the Union            ,1,,7.9,3307,Nick Hornby
377250,Harold and Maude(1971) ,1,1971,7.9,69977,Hal Ashby
377359,Manhattan(1979) ,1,1979,7.9,130066,Woody Allen
377468,Amphibia            ,1,,7.9,1455,Matt Braly
377577,United States of Tara            ,1,,7.9,21562,Diablo Cody
377686,We Bare Bears            ,1,,7.9,11208,Daniel Chong
377795,Cet obscur objet du désir(1977) ,1,1977,7.9,20407,Luis Buñuel
377904,Hwarang            ,1,,7.9,1890,Seo-joon Park
378013,Hannah and Her Sisters(1986) ,1,1986,7.9,66308,Woody Allen
378122,Kiru ra kiru: KILL la KILL            ,1,,7.9,10517,Ami Koshimizu
378231,Teenage Mutant Ninja Turtles            ,1,,7.9,30206,Kevin Eastman
378340,The Philadelphia Story(1940) ,1,1940,7.9,62587,George Cukor
378449,Amarcord(1973) ,1,1973,7.9,39241,Federico Fellini
378558,RWBY            ,1,,7.9,4934,Monty Oum
378667,Bored to Death            ,1,,7.9,31232,Jonathan Ames
378776,Parker Lewis Can't Lose            ,1,,7.9,4989,Lon Diamond
378885,Plebs            ,1,,7.9,6469,Tom Rosenthal
378994,Noragami            ,1,,7.9,10194,Hiroshi Kamiya
379103,Crimes and Misdemeanors(1989) ,1,1989,7.9,53981,Woody Allen
379212,Boruto: Naruto the Movie(2015) ,1,2015,7.9,8177,Hiroyuki Yamashita
379321,His Girl Friday(1940) ,1,1940,7.9,52764,Howard Hawks
379430,Miracle on 34th Street(1947) ,1,1947,7.9,39276,George Seaton
379539,Dexter's Laboratory            ,1,,7.9,42793,Genndy Tartakovsky
379648,Kkotboda namja            ,1,,7.9,8468,Hye-Sun Ku
379757,Pinky and the Brain            ,1,,7.9,27764,Maurice LaMarche
379866,Undeclared            ,1,,7.9,16159,Judd Apatow
379975,Playtime(1967) ,1,1967,7.9,18945,Jacques Tati
380084,Jab We Met(2007) ,1,2007,7.9,46900,Imtiaz Ali
380193,Nature Planet(2020) ,1,2020,7.9,37,Charles Francis Kinnane
380302,Le charme discret de la bourgeoisie(1972) ,1,1972,7.9,37861,Luis Buñuel
380411,Red Band Society            ,1,,7.9,9312,Margaret Nagle
380520,Bringing Up Baby(1938) ,1,1938,7.9,54310,Howard Hawks
380629,The Ghost and Mrs. Muir(1947) ,1,1947,7.9,15483,Joseph L. Mankiewicz
380738,Harvey(1950) ,1,1950,7.9,52179,Henry Koster
380847,Malcolm in the Middle            ,1,,8,115277,Linwood Boomer
380956,Guardians of the Galaxy(2014) ,1,2014,8,1030403,James Gunn
381065,Deadpool(2016) ,1,2016,8,889076,Tim Miller
381174,Frasier            ,1,,8,72348,David Angell
381283,The Orville            ,1,,8,57676,Seth MacFarlane
381392,Monk            ,1,,8,64145,Andy Breckman
381501,Upload            ,1,,8,34292,Greg Daniels
381610,Married with Children            ,1,,8,95440,Ron Leavitt
381719,Ghosts            ,1,,8,3695,Lolly Adefope
381828,"Monsters, Inc.(2001) ",1,2001,8,802414,Pete Docter
381937,Dead to Me            ,1,,8,51288,Liz Feldman
382046,Young Frankenstein(1974) ,1,1974,8,141761,Mel Brooks
382155,Shameless            ,1,,8,14644,Paul Abbott
382264,Marriage Story(2019) ,1,2019,8,234503,Noah Baumbach
382373,La La Land(2016) ,1,2016,8,493742,Damien Chazelle
382482,Modern Love            ,1,,8,17876,Anne Hathaway
382591,Ratatouille(2007) ,1,2007,8,630339,Brad Bird
382700,Big Mouth            ,1,,8,50973,Jennifer Flackett
382809,GLOW            ,1,,8,39042,Liz Flahive
382918,Zootopia(2016) ,1,2016,8,425636,Byron Howard
383027,Life in Pieces            ,1,,8,12358,Justin Adler
383136,Groundhog Day(1993) ,1,1993,8,572398,Harold Ramis
383245,Tales from the Crypt            ,1,,8,21225,Steven Dodd
383354,The Vicar of Dibley            ,1,,8,11366,Dawn French
383463,The Graduate(1967) ,1,1967,8,251280,Mike Nichols
383572,Do the Right Thing(1989) ,1,1989,8,87506,Spike Lee
383681,Aladdin(1992) ,1,1992,8,368647,Ron Clements
383790,Last Call(2020) ,1,2020,8,16,Ivaylo Penchev
383899,The Righteous Gemstones            ,1,,8,11427,Danny McBride
384008,F Is for Family            ,1,,8,28219,Bill Burr
384117,Ramy            ,1,,8,8785,Ari Katcher
384226,Fairy Tail: Fearî teiru            ,1,,8,19701,Hiro Mashima
384335,Kidding            ,1,,8,15284,Dave Holstein
384444,Annie Hall(1977) ,1,1977,8,249640,Woody Allen
384553,My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu(2019) ,1,2019,8,2831,Kenji Nagasaki
384662,Solar Opposites            ,1,,8,7599,Mike McMahan
384771,Raising Hope            ,1,,8,34552,Gregory Thomas Garcia
384880,Lilyhammer            ,1,,8,25792,Eilif Skodvin
384989,Scooby-Doo! Mystery Incorporated            ,1,,8,8645,Joe Ruby
385098,Roman Holiday(1953) ,1,1953,8,125658,William Wyler
385207,The Iron Giant(1999) ,1,1999,8,169683,Brad Bird
385316,Ansatsu kyôshitsu            ,1,,8,7235,Jun Fukuyama
385425,Tacoma FD            ,1,,8,2626,Kevin Heffernan
385534,Älska mig            ,1,,8,1569,Josephine Bornebusch
385643,Maverick            ,1,,8,2537,Roy Huggins
385752,Corner Gas            ,1,,8,5721,Brent Butt
385861,Vice Principals            ,1,,8,20670,Jody Hill
385970,The Professionals            ,1,,8,2582,Brian Clemens
386079,Are You Being Served?            ,1,,8,6974,Jeremy Lloyd
386188,Great Pretender            ,1,,8,1159,Wolf Williams
386297,Laugh-In            ,1,,8,2504,Digby Wolfe
386406,Arsenic and Old Lace(1944) ,1,1944,8,64492,Frank Capra
386515,Star vs. the Forces of Evil            ,1,,8,10323,Daron Nefcy
386624,La dolce vita(1960) ,1,1960,8,65372,Federico Fellini
386733,Shams Al-Ma'arif(2020) ,1,2020,8,4076,Faris Godus
386842,Bang Baaja Baaraat            ,1,,8,5790,Ali Fazal
386951,Being There(1979) ,1,1979,8,64709,Hal Ashby
387060,High Maintenance            ,1,,8,6532,Ben Sinclair
387169,Brockmire            ,1,,8,4442,Joel Church-Cooper
387278,The Sweeney            ,1,,8,1779,Ian Kennedy Martin
387387,The Good Life            ,1,,8,2765,Richard Briers
387496,Kung Fury(2015) ,1,2015,8,55582,David Sandberg
387605,Derek            ,1,,8,27616,Ricky Gervais
387714,Due South            ,1,,8,6067,Paul Haggis
387823,No Offence            ,1,,8,4177,Paul Abbott
387932,Outnumbered            ,1,,8,9533,Hugh Dennis
388041,Alan Bennett's Talking Heads            ,1,,8,239,Jodie Comer
388150,Westside            ,1,,8,454,Antonia Prebble
388259,Secrets & Lies(1996) ,1,1996,8,36872,Mike Leigh
388368,That Time I Got Reincarnated as a Slime            ,1,,8,3355,Miho Okasaki
388477,The Little Rascals            ,1,,8,1045,Wally Albright
388586,Burning Love            ,1,,8,3508,Michael Ian Black
388695,Black Lagoon            ,1,,8,11667,Megumi Toyoguchi
388804,Stalag 17(1953) ,1,1953,8,50603,Billy Wilder
388913,Strangers with Candy            ,1,,8,5293,Stephen Colbert
389022,The Thin Man(1934) ,1,1934,8,26008,W.S. Van Dyke
389131,Kal Ho Naa Ho(2003) ,1,2003,8,62508,Nikkhil Advani
389240,The Comeback            ,1,,8,6129,Michael Patrick King
389349,Daria            ,1,,8,22909,Glenn Eichler
389458,Helluva Boss            ,1,,8,726,Vivienne Medrano
389567,La nuit américaine(1973) ,1,1973,8,20042,François Truffaut
389676,Yeopgijeogin geunyeo(2001) ,1,2001,8,44969,Jae-young Kwak
389785,Stella            ,1,,8,1592,Ruth Jones
389894,SeaChange            ,1,,8,757,Deb Cox
390003,The Big Bang Theory            ,1,,8.1,706899,Chuck Lorre
390112,Gilmore Girls            ,1,,8.1,97325,Amy Sherman-Palladino
390221,The Goldbergs            ,1,,8.1,30617,Adam F. Goldberg
390330,Family Guy            ,1,,8.1,300559,Seth MacFarlane
390439,Orange Is the New Black            ,1,,8.1,275677,Jenji Kohan
390548,Bob's Burgers            ,1,,8.1,63167,Loren Bouchard
390657,Saturday Night Live            ,1,,8.1,42126,Lorne Michaels
390766,The Rookie            ,1,,8.1,17965,Alexi Hawley
390875,The Big Lebowski(1998) ,1,1998,8.1,721226,Joel Coen
390984,Castle            ,1,,8.1,138872,Andrew W. Marlowe
391093,The Great            ,1,,8.1,13719,Tony McNamara
391202,The Grand Budapest Hotel(2014) ,1,2014,8.1,694301,Wes Anderson
391311,Good Omens            ,1,,8.1,55619,Neil Gaiman
391420,Boy Meets World            ,1,,8.1,38344,Michael Jacobs
391529,Dead Poets Society(1989) ,1,1989,8.1,415962,Peter Weir
391638,That '70s Show            ,1,,8.1,151996,Mark Brazill
391747,The Truman Show(1998) ,1,1998,8.1,921154,Peter Weir
391856,The End of the F***ing World            ,1,,8.1,138338,Jessica Barden
391965,Inside Out(2015) ,1,2015,8.1,599925,Pete Docter
392074,SpongeBob SquarePants            ,1,,8.1,81529,Stephen Hillenburg
392183,Nanatsu no taizai            ,1,,8.1,20662,Yûki Kaji
392292,The Comeback Trail(2020) ,1,2020,8.1,57,George Gallo
392401,Finding Nemo(2003) ,1,2003,8.1,935707,Andrew Stanton
392510,Black Clover            ,1,,8.1,5407,Dallas Reid
392619,Workaholics            ,1,,8.1,45424,Blake Anderson
392728,You're the Worst            ,1,,8.1,22959,Stephen Falk
392837,Rita            ,1,,8.1,6956,Christian Torpe
392946,Friday Night Dinner            ,1,,8.1,13451,Robert Popper
393055,Gavin & Stacey            ,1,,8.1,16385,James Corden
393164,"Love, Victor            ",1,,8.1,5547,Isaac Aptaker
393273,Lovesick            ,1,,8.1,15288,Tom Edge
393382,Relatos salvajes(2014) ,1,2014,8.1,173014,Damián Szifron
393491,Life of Brian(1979) ,1,1979,8.1,362417,Terry Jones
393600,Mary Tyler Moore            ,1,,8.1,6811,James L. Brooks
393709,Miranda            ,1,,8.1,12571,Miranda Hart
393818,The Royle Family            ,1,,8.1,6276,Ricky Tomlinson
393927,Barney Miller            ,1,,8.1,4708,Danny Arnold
394036,Tourism Australia: Dundee - The Son of a Legend Returns Home(2018) ,1,2018,8.1,1449,Steve Rogers
394145,Dorohedoro            ,1,,8.1,3443,Wataru Takagi
394254,Clone High            ,1,,8.1,6149,Bill Lawrence
394363,Sesame Street            ,1,,8.1,11821,Jim Henson
394472,Emma            ,1,,8.1,15027,Romola Garai
394581,Absolutely Fabulous            ,1,,8.1,17844,Jennifer Saunders
394690,Chung Hing sam lam(1994) ,1,1994,8.1,61077,Kar-Wai Wong
394799,Mary and Max(2009) ,1,2009,8.1,162373,Adam Elliot
394908,Hazbin Hotel            ,1,,8.1,1958,Vivienne Medrano
395017,Dead Like Me            ,1,,8.1,39696,Bryan Fuller
395126,PK(2014) ,1,2014,8.1,159151,Rajkumar Hirani
395235,Gargoyles            ,1,,8.1,14199,Greg Weisman
395344,Kimbiseoga wae geureolkka            ,1,,8.1,5023,Min-Young Park
395453,In Living Color            ,1,,8.1,9442,Keenen Ivory Wayans
395562,It Happened One Night(1934) ,1,1934,8.1,92328,Frank Capra
395671,Tate no Yuusha no Nariagari            ,1,,8.1,5097,Kaito Ishikawa
395780,The Bob Newhart Show            ,1,,8.1,4774,David Davis
395889,The Persuaders!            ,1,,8.1,4617,Tony Curtis
395998,Paper Moon(1973) ,1,1973,8.1,41646,Peter Bogdanovich
396107,The Black Adder            ,1,,8.1,35230,Rowan Atkinson
396216,Comedians in Cars Getting Coffee            ,1,,8.1,10730,Jerry Seinfeld
396325,Mr. Smith Goes to Washington(1939) ,1,1939,8.1,105434,Frank Capra
396434,"Yo soy Betty, la fea            ",1,,8.1,2362,Ana María Orozco
396543,Voltron: Legendary Defender            ,1,,8.1,7457,Jeremy Shada
396652,Toradora!            ,1,,8.1,9306,Rie Kugimiya
396761,Underground(1995) ,1,1995,8.1,54555,Emir Kusturica
396870,Documentary Now!            ,1,,8.1,5194,Fred Armisen
396979,Rudolph the Red-Nosed Reindeer(1964) ,1,1964,8.1,25286,Larry Roemer
397088,8 Out of 10 Cats Does Countdown            ,1,,8.1,4377,Susie Dent
397197,This Time with Alan Partridge            ,1,,8.1,2523,Steve Coogan
397306,The Young Offenders            ,1,,8.1,3184,Peter Foott
397415,Would I Lie to You?            ,1,,8.1,6727,Peter Holmes
397524,Pooreun Badaui Junsul            ,1,,8.1,4867,Ji-Hyun Jun
397633,DuckTales            ,1,,8.1,28919,Jymn Magon
397742,Dad's Army            ,1,,8.1,5503,Jimmy Perry
397851,Conan            ,1,,8.1,22231,Conan O'Brien
397960,Zindagi Na Milegi Dobara(2011) ,1,2011,8.1,66433,Zoya Akhtar
398069,Galavant            ,1,,8.1,14046,Dan Fogelman
398178,Mike Tyson Mysteries            ,1,,8.1,3726,Hugh Davidson
398287,The General(1926) ,1,1926,8.1,79656,Clyde Bruckman
398396,The Big C            ,1,,8.1,13832,Darlene Hunt
398505,Penn & Teller: Fool Us            ,1,,8.1,3257,Peter Adam Golden
398614,BrainDead            ,1,,8.1,10078,Michelle King
398723,You Can't Do That on Television            ,1,,8.1,1817,Les Lye
398832,"Crna macka, beli macor(1998) ",1,1998,8.1,50208,Emir Kusturica
398941,The Good Place            ,1,,8.2,106808,Michael Schur
399050,Misfits            ,1,,8.2,92179,Howard Overman
399159,Soul(2020) ,1,2020,8.2,338,Pete Docter
